fare_pkr,trip_duration_min,driver_rating,surge_multiplier,hour,day_of_week,month,quarter,is_weekend,is_holiday,hour_sin,hour_cos,month_sin,month_cos,city_Karachi,city_Lahore,city_Peshawar,city_Quetta,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Van,weather_Foggy,weather_Rainy,weather_Unknown,weather_Windy,effective_fare,fare_per_min,is_peak_hour,is_night_ride,is_high_surge,fare_efficiency
125.08,19.1,4.2,1.5,12,2,5,2,0,0,0.0,-1.0,0.5,-0.866025,0,0,0,1,0,0,0,0,0,0,0,187.62,6.5487,0,0,0,83.38666666666667
435.14,46.1,4.6,1.0,18,2,5,2,0,0,-1.0,-0.0,0.5,-0.866025,0,0,1,0,0,0,0,0,1,0,0,435.14,9.439,1,0,0,435.14
369.12,44.5,4.9,1.0,0,3,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,369.12,8.2948,0,1,0,369.12
469.29,13.2,3.7,1.0,6,3,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,469.29,35.5523,0,0,0,469.29
359.66,0.3,4.3,1.2,12,3,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,1,0,0,1,0,0,0,0,0,431.59,1198.8667,0,0,0,299.7166666666667
334.78,12.2,4.3,1.0,18,3,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,0,1,0,1,0,0,334.78,27.441,1,0,0,334.78
402.11,20.5,4.4,1.0,0,4,6,2,0,0,0.0,1.0,0.0,-1.0,0,1,0,0,1,0,0,0,0,0,0,402.11,19.6151,0,1,0,402.11
933.43,18.0,4.3,1.2,6,4,6,2,0,0,1.0,0.0,0.0,-1.0,1,0,0,0,1,0,0,0,0,1,0,1120.12,51.8572,0,0,0,777.8583333333333
338.22,23.2,3.8,1.5,12,4,6,2,0,0,0.0,-1.0,0.0,-1.0,1,0,0,0,1,0,0,0,1,0,0,507.33,14.5784,0,0,0,225.48000000000002
743.92,3.7,5.0,1.0,18,4,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,1,0,0,1,0,0,743.92,201.0595,1,0,0,743.92
459.3,22.9,5.0,1.2,0,5,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,551.16,20.0568,0,1,0,382.75
448.51,4.4,4.6,1.0,6,5,6,2,1,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,1,0,448.51,101.9341,0,0,0,448.51
471.55,30.5,4.6,2.0,12,5,6,2,1,0,0.0,-1.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,943.1,15.4607,0,0,1,235.775
545.95,9.1,4.4,1.0,18,5,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,545.95,59.9945,1,0,0,545.95
352.15,27.2,4.8,1.0,0,6,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,1,0,0,0,0,0,1,0,0,352.15,12.9467,0,1,0,352.15
718.97,1.1,3.1,1.5,6,6,6,2,1,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,1078.46,653.6091,0,0,0,479.31333333333333
546.62,11.5,4.3,1.0,12,6,6,2,1,0,0.0,-1.0,0.0,-1.0,0,0,1,0,0,1,0,0,0,0,0,546.62,47.5322,0,0,0,546.62
207.15,26.9,4.0,1.0,18,6,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,1,0,1,0,0,0,0,0,0,207.15,7.7007,1,0,0,207.15
103.86,5.7,4.4,1.0,0,0,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,103.86,18.2211,0,1,0,103.86
919.36,34.9,4.8,1.5,6,0,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,1,0,0,1379.04,26.3427,0,0,0,612.9066666666666
479.11,21.9,4.3,1.0,12,0,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,1,0,0,0,1,1,0,0,0,479.11,21.8772,0,0,0,479.11
192.71,19.5,4.1,1.5,18,0,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,1,0,0,0,0,0,0,0,0,289.06,9.8826,1,0,0,128.47333333333333
337.97,9.6,3.6,1.0,0,1,6,2,0,0,0.0,1.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,337.97,35.2052,0,1,0,337.97
663.15,14.5,4.2,1.0,6,1,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,1,663.15,45.7345,0,0,0,663.15
389.85,20.0,4.6,1.0,12,1,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,1,0,1,0,0,0,0,0,0,389.85,19.4925,0,0,0,389.85
408.22,14.1,3.9,1.0,18,1,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,0,1,0,0,0,0,408.22,28.9518,1,0,0,408.22
603.37,26.4,3.3,1.2,0,2,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,1,0,0,0,0,0,1,0,0,724.04,22.8549,0,1,0,502.80833333333334
502.18,12.5,5.0,1.2,6,2,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,1,0,1,0,0,0,0,1,0,602.62,40.1744,0,0,0,418.48333333333335
566.43,5.0,4.5,1.0,12,2,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,1,0,566.43,113.286,0,0,0,566.43
600.24,5.3,4.2,1.0,18,2,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,600.24,113.2528,1,0,0,600.24
289.89,0.1,5.0,1.2,0,3,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,1,0,1,0,0,0,0,0,0,347.87,2898.9,0,1,0,241.575
304.82,7.9,4.4,1.5,6,3,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,1,0,0,457.23,38.5848,0,0,0,203.21333333333334
271.1,30.4,5.0,1.2,12,3,6,2,0,0,0.0,-1.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,325.32,8.9178,0,0,0,225.91666666666669
313.89,34.8,4.9,1.5,18,3,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,470.84,9.0198,1,0,0,209.26
400.08,5.0,3.7,1.0,0,4,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,1,0,0,0,1,0,0,400.08,80.016,0,1,0,400.08
415.2,70.3,4.5,1.5,6,4,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,622.8,5.9061,0,0,0,276.8
816.79,15.4,5.0,1.0,12,4,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,1,0,1,0,0,0,0,0,0,816.79,53.0383,0,0,0,816.79
490.16,54.8,3.8,1.0,18,4,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,490.16,8.9445,1,0,0,490.16
404.16,27.0,3.8,1.5,0,5,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,1,0,1,0,0,0,1,0,0,606.24,14.9689,0,1,0,269.44
239.28,28.2,3.9,2.0,6,5,6,2,1,0,1.0,0.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,478.56,8.4851,0,0,1,119.64
363.63,2.0,4.7,1.2,12,5,6,2,1,0,0.0,-1.0,0.0,-1.0,0,0,0,1,1,0,0,0,0,0,0,436.36,181.815,0,0,0,303.02500000000003
953.47,5.5,4.4,1.0,18,5,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,953.47,173.3582,1,0,0,953.47
946.07,0.2,3.3,1.0,0,6,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,946.07,4730.35,0,1,0,946.07
361.3,27.7,4.5,1.0,6,6,6,2,1,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,1,0,0,0,361.3,13.0433,0,0,0,361.3
156.87,9.3,4.2,1.5,12,6,6,2,1,0,0.0,-1.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,235.3,16.8677,0,0,0,104.58
336.36,34.0,4.2,1.0,18,6,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,336.36,9.8929,1,0,0,336.36
821.15,9.1,3.9,1.5,0,0,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,1231.72,90.2363,0,1,0,547.4333333333333
401.51,37.6,4.5,1.0,6,0,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,1,0,0,1,0,0,401.51,10.6785,0,0,0,401.51
603.68,3.1,4.8,1.5,12,0,6,2,0,0,0.0,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,905.52,194.7355,0,0,0,402.4533333333333
425.55,4.2,4.0,2.0,18,0,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,851.1,101.3214,1,0,1,212.775
183.72,9.2,3.5,1.0,0,1,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,0,1,0,0,0,1,0,0,183.72,19.9696,0,1,0,183.72
433.32,11.6,4.1,1.0,6,1,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,433.32,37.3552,0,0,0,433.32
643.22,9.4,4.7,1.5,12,1,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,0,1,0,0,0,0,964.83,68.4277,0,0,0,428.81333333333333
311.53,31.7,4.1,1.0,18,1,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,1,0,0,0,0,0,1,311.53,9.8274,1,0,0,311.53
634.93,2.2,3.6,1.2,0,2,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,761.92,288.6045,0,1,0,529.1083333333333
447.28,9.5,4.7,1.2,6,2,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,536.74,47.0821,0,0,0,372.73333333333335
618.38,39.9,5.0,1.0,12,2,6,2,0,0,0.0,-1.0,0.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,618.38,15.4982,0,0,0,618.38
505.79,1.5,4.3,1.5,18,2,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,758.68,337.1933,1,0,0,337.1933333333333
248.18,62.8,3.5,1.0,0,3,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,248.18,3.9519,0,1,0,248.18
365.58,94.4,4.1,2.0,6,3,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,731.16,3.8727,0,0,1,182.79
359.43,2.0,4.4,1.0,12,3,6,2,0,0,0.0,-1.0,0.0,-1.0,1,0,0,0,1,0,0,0,1,0,0,359.43,179.715,0,0,0,359.43
303.64,7.6,3.9,1.2,18,3,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,364.37,39.9526,1,0,0,253.03333333333333
485.95,10.2,4.6,1.0,0,4,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,485.95,47.6422,0,1,0,485.95
1037.02,33.0,3.8,1.0,6,4,6,2,0,0,1.0,0.0,0.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,1037.02,31.4248,0,0,0,1037.02
719.43,19.9,4.3,1.0,12,4,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,1,0,0,0,0,0,0,719.43,36.1523,0,0,0,719.43
766.49,22.7,4.2,1.2,18,4,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,1,919.79,33.7661,1,0,0,638.7416666666667
293.73,31.2,4.6,1.0,0,5,6,2,1,0,0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,293.73,9.4144,0,1,0,293.73
772.71,2.8,4.3,1.5,6,5,6,2,1,0,1.0,0.0,0.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,1159.06,275.9679,0,0,0,515.14
897.33,39.4,4.2,1.0,12,5,6,2,1,0,0.0,-1.0,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,897.33,22.7749,0,0,0,897.33
288.51,26.9,3.9,1.2,18,5,6,2,1,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,346.21,10.7253,1,0,0,240.425
533.91,18.9,4.3,1.2,0,6,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,640.69,28.2492,0,1,0,444.925
540.95,48.5,4.2,1.0,6,6,6,2,1,0,1.0,0.0,0.0,-1.0,0,0,1,0,0,0,1,0,0,0,0,540.95,11.1536,0,0,0,540.95
379.44,26.5,3.9,1.0,12,6,6,2,1,0,0.0,-1.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,379.44,14.3185,0,0,0,379.44
466.57,5.0,4.4,1.0,18,6,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,1,0,0,0,0,0,0,466.57,93.314,1,0,0,466.57
554.12,12.4,4.5,1.0,0,0,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,1,1,0,0,0,0,0,0,554.12,44.6871,0,1,0,554.12
392.66,15.0,4.1,1.0,6,0,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,392.66,26.1773,0,0,0,392.66
702.74,1.2,4.8,1.2,12,0,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,1,843.29,585.6167,0,0,0,585.6166666666667
207.81,68.0,4.4,1.0,18,0,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,207.81,3.056,1,0,0,207.81
358.62,3.0,3.7,1.2,0,1,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,430.34,119.54,0,1,0,298.85
609.61,26.3,5.0,2.0,6,1,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1219.22,23.1791,0,0,1,304.805
983.53,15.5,4.3,1.0,12,1,6,2,0,0,0.0,-1.0,0.0,-1.0,0,1,0,0,1,0,0,0,0,0,0,983.53,63.4535,0,0,0,983.53
724.4,0.6,4.8,1.2,18,1,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,1,0,1,0,0,0,869.28,1207.3333,1,0,0,603.6666666666666
461.76,56.9,4.5,1.0,0,2,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,461.76,8.1153,0,1,0,461.76
402.43,42.0,3.1,1.5,6,2,6,2,0,0,1.0,0.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,603.64,9.5817,0,0,0,268.2866666666667
369.26,16.3,4.8,1.0,12,2,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,369.26,22.654,0,0,0,369.26
370.41,5.7,4.3,1.2,18,2,6,2,0,0,-1.0,-0.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,444.49,64.9842,1,0,0,308.675
144.7,2.9,4.5,2.0,0,3,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,0,1,0,0,1,0,0,289.4,49.8966,0,1,1,72.35
963.79,9.9,4.6,1.0,6,3,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,963.79,97.3525,0,0,0,963.79
417.97,6.5,5.0,1.2,12,3,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,501.56,64.3031,0,0,0,348.3083333333334
278.74,15.5,4.0,1.0,18,3,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,1,278.74,17.9832,1,0,0,278.74
529.78,74.7,4.0,1.0,0,4,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,1,0,0,0,0,0,1,0,0,529.78,7.0921,0,1,0,529.78
290.84,18.8,3.9,1.2,6,4,6,2,0,0,1.0,0.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,349.01,15.4702,0,0,0,242.36666666666665
670.14,48.5,3.8,1.0,12,4,6,2,0,0,0.0,-1.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,670.14,13.8173,0,0,0,670.14
283.56,23.2,3.8,1.2,18,4,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,340.27,12.2224,1,0,0,236.3
623.28,14.2,3.4,1.0,0,5,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,1,0,0,0,1,0,1,0,0,623.28,43.893,0,1,0,623.28
366.46,42.4,4.5,1.5,6,5,6,2,1,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,1,0,0,1,0,0,549.69,8.6429,0,0,0,244.30666666666664
495.39,14.0,5.0,1.0,12,5,6,2,1,0,0.0,-1.0,0.0,-1.0,0,1,0,0,1,0,0,0,0,0,0,495.39,35.385,0,0,0,495.39
646.57,44.7,5.0,1.0,18,5,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,646.57,14.4647,1,0,0,646.57
323.54,7.6,3.9,1.0,0,6,6,2,1,0,0.0,1.0,0.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,323.54,42.5711,0,1,0,323.54
638.91,3.0,4.2,1.0,6,6,6,2,1,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,638.91,212.97,0,0,0,638.91
148.73,42.5,4.9,1.0,12,6,6,2,1,0,0.0,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,148.73,3.4995,0,0,0,148.73
863.57,19.5,4.5,1.0,18,6,6,2,1,0,-1.0,-0.0,0.0,-1.0,0,0,1,0,0,0,0,0,1,0,0,863.57,44.2856,1,0,0,863.57
692.84,48.4,4.4,1.0,0,0,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,692.84,14.3149,0,1,0,692.84
410.6,61.1,4.2,1.0,6,0,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,1,0,0,0,0,0,0,0,0,410.6,6.7201,0,0,0,410.6
753.5,1.2,4.3,1.0,12,0,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,753.5,627.9167,0,0,0,753.5
715.36,15.3,3.8,1.0,18,0,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,715.36,46.7556,1,0,0,715.36
429.89,10.3,4.5,1.0,0,1,6,2,0,0,0.0,1.0,0.0,-1.0,1,0,0,0,0,0,1,1,0,0,0,429.89,41.7369,0,1,0,429.89
427.53,21.6,4.5,2.0,6,1,6,2,0,0,1.0,0.0,0.0,-1.0,1,0,0,0,0,0,0,0,1,0,0,855.06,19.7931,0,0,1,213.765
260.26,34.7,4.3,1.0,12,1,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,260.26,7.5003,0,0,0,260.26
441.69,7.2,4.7,1.0,18,1,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,441.69,61.3458,1,0,0,441.69
180.2,17.9,4.3,1.0,0,2,6,2,0,0,0.0,1.0,0.0,-1.0,0,1,0,0,0,1,0,0,0,0,0,180.2,10.067,0,1,0,180.2
619.49,27.1,4.0,1.5,6,2,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,929.24,22.8594,0,0,0,412.99333333333334
626.05,3.2,4.3,1.0,12,2,6,2,0,0,0.0,-1.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,626.05,195.6406,0,0,0,626.05
150.15,37.0,3.5,1.2,18,2,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,1,0,0,1,0,0,0,0,1,180.18,4.0581,1,0,0,125.12500000000001
823.18,20.5,4.6,1.0,0,3,6,2,0,0,0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,823.18,40.1551,0,1,0,823.18
308.51,65.7,4.7,1.0,6,3,6,2,0,0,1.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,308.51,4.6957,0,0,0,308.51
1460.35,9.1,4.0,1.5,12,3,6,2,0,0,0.0,-1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,2190.52,160.478,0,0,0,973.5666666666666
482.58,2.5,3.9,1.0,18,3,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,482.58,193.032,1,0,0,482.58
827.12,15.5,4.0,1.0,0,4,6,2,0,0,0.0,1.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,827.12,53.3626,0,1,0,827.12
255.63,2.0,4.3,1.5,6,4,6,2,0,0,1.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,383.44,127.815,0,0,0,170.42
366.04,76.8,4.4,1.2,12,4,6,2,0,0,0.0,-1.0,0.0,-1.0,0,1,0,0,1,0,0,0,0,0,0,439.25,4.7661,0,0,0,305.03333333333336
322.67,0.9,5.0,1.5,18,4,6,2,0,0,-1.0,-0.0,0.0,-1.0,0,0,1,0,0,1,0,0,0,0,1,484.0,358.5222,1,0,0,215.11333333333334
178.24,30.8,5.0,1.2,0,5,7,3,1,0,0.0,1.0,-0.5,-0.866025,1,0,0,0,0,1,0,0,1,0,0,213.89,5.787,0,1,0,148.53333333333336
208.2,16.4,4.7,1.2,6,5,7,3,1,0,1.0,0.0,-0.5,-0.866025,1,0,0,0,0,0,0,0,1,0,0,249.84,12.6951,0,0,0,173.5
402.46,10.1,4.3,1.5,12,5,7,3,1,0,0.0,-1.0,-0.5,-0.866025,0,0,1,0,0,0,1,1,0,0,0,603.69,39.8475,0,0,0,268.3066666666667
520.69,1.5,3.8,1.0,18,5,7,3,1,0,-1.0,-0.0,-0.5,-0.866025,0,1,0,0,0,0,0,0,0,0,0,520.69,347.1267,1,0,0,520.69
240.58,21.4,5.0,1.2,0,6,7,3,1,0,0.0,1.0,-0.5,-0.866025,0,0,0,0,0,0,0,0,0,0,0,288.7,11.2421,0,1,0,200.48333333333335
354.36,19.4,4.2,1.2,6,6,7,3,1,0,1.0,0.0,-0.5,-0.866025,1,0,0,0,0,1,0,0,1,0,0,425.23,18.266,0,0,0,295.3
290.02,7.3,4.4,1.0,12,6,7,3,1,0,0.0,-1.0,-0.5,-0.866025,0,0,0,1,0,0,0,1,0,0,0,290.02,39.7288,0,0,0,290.02
416.32,53.0,4.6,1.0,18,6,7,3,1,0,-1.0,-0.0,-0.5,-0.866025,0,0,0,1,0,0,0,0,1,0,0,416.32,7.8551,1,0,0,416.32
596.36,8.0,4.3,1.0,0,0,7,3,0,0,0.0,1.0,-0.5,-0.866025,0,0,1,0,0,1,0,0,0,0,0,596.36,74.545,0,1,0,596.36
453.55,13.1,4.9,1.2,6,0,7,3,0,0,1.0,0.0,-0.5,-0.866025,0,1,0,0,1,0,0,0,0,0,1,544.26,34.6221,0,0,0,377.95833333333337
315.32,17.3,4.5,1.0,12,0,7,3,0,0,0.0,-1.0,-0.5,-0.866025,1,0,0,0,0,1,0,0,0,0,0,315.32,18.2266,0,0,0,315.32
703.81,2.3,4.8,2.0,18,0,7,3,0,0,-1.0,-0.0,-0.5,-0.866025,0,1,0,0,1,0,0,1,0,0,0,1407.62,306.0043,1,0,1,351.905
512.29,59.2,4.5,1.0,0,1,7,3,0,0,0.0,1.0,-0.5,-0.866025,1,0,0,0,0,0,1,0,0,0,1,512.29,8.6535,0,1,0,512.29
460.3,10.3,4.3,1.2,6,1,7,3,0,0,1.0,0.0,-0.5,-0.866025,0,0,1,0,0,0,0,0,0,0,0,552.36,44.6893,0,0,0,383.58333333333337
242.27,1.9,4.3,1.0,12,1,7,3,0,0,0.0,-1.0,-0.5,-0.866025,0,0,1,0,0,0,0,0,1,0,0,242.27,127.5105,0,0,0,242.27
667.68,10.8,4.3,1.2,18,1,7,3,0,0,-1.0,-0.0,-0.5,-0.866025,0,0,0,1,0,0,0,0,0,0,0,801.22,61.8222,1,0,0,556.4
537.95,20.2,3.7,1.2,0,2,7,3,0,0,0.0,1.0,-0.5,-0.866025,0,1,0,0,0,1,0,0,0,0,0,645.54,26.6312,0,1,0,448.29166666666674
551.85,15.9,3.8,1.2,6,2,7,3,0,0,1.0,0.0,-0.5,-0.866025,0,0,0,1,0,1,0,0,0,0,0,662.22,34.7075,0,0,0,459.87500000000006
382.55,26.1,4.7,1.5,12,2,7,3,0,0,0.0,-1.0,-0.5,-0.866025,0,1,0,0,0,0,1,0,1,0,0,573.83,14.6571,0,0,0,255.03333333333333
347.64,1.3,3.7,1.5,18,2,7,3,0,0,-1.0,-0.0,-0.5,-0.866025,0,0,0,1,1,0,0,0,0,0,1,521.46,267.4154,1,0,0,231.76
966.21,7.4,4.1,1.0,0,3,7,3,0,0,0.0,1.0,-0.5,-0.866025,0,0,0,0,0,1,0,0,1,0,0,966.21,130.5689,0,1,0,966.21
344.88,37.6,3.8,1.0,6,3,7,3,0,0,1.0,0.0,-0.5,-0.866025,0,0,0,0,0,0,0,0,0,0,0,344.88,9.1723,0,0,0,344.88
215.73,1.8,4.1,1.2,12,3,7,3,0,0,0.0,-1.0,-0.5,-0.866025,0,0,0,0,1,0,0,1,0,0,0,258.88,119.85,0,0,0,179.775
471.96,42.6,4.3,1.0,18,3,7,3,0,0,-1.0,-0.0,-0.5,-0.866025,0,0,0,0,0,0,1,0,0,0,1,471.96,11.0789,1,0,0,471.96
428.05,2.1,4.1,1.0,0,4,7,3,0,0,0.0,1.0,-0.5,-0.866025,1,0,0,0,1,0,0,0,0,0,0,428.05,203.8333,0,1,0,428.05
719.36,39.6,3.6,1.0,6,4,7,3,0,0,1.0,0.0,-0.5,-0.866025,0,0,0,0,0,0,0,0,0,0,1,719.36,18.1657,0,0,0,719.36
397.67,9.8,4.2,1.0,12,4,7,3,0,0,0.0,-1.0,-0.5,-0.866025,0,0,1,0,0,1,0,0,0,0,0,397.67,40.5786,0,0,0,397.67
587.0,20.8,4.3,1.0,18,4,7,3,0,0,-1.0,-0.0,-0.5,-0.866025,0,0,1,0,0,0,0,1,0,0,0,587.0,28.2212,1,0,0,587.0
850.75,3.7,4.0,1.5,0,5,7,3,1,0,0.0,1.0,-0.5,-0.866025,1,0,0,0,0,0,0,0,0,0,0,1276.12,229.9324,0,1,0,567.1666666666666
522.42,1.5,4.7,1.0,6,5,7,3,1,0,1.0,0.0,-0.5,-0.866025,0,0,0,0,0,0,0,0,0,0,0,522.42,348.28,0,0,0,522.42
249.06,5.4,4.8,1.0,12,5,7,3,1,0,0.0,-1.0,-0.5,-0.866025,0,0,0,0,0,1,0,0,0,0,0,249.06,46.1222,0,0,0,249.06
145.83,3.0,3.6,1.0,18,5,7,3,1,0,-1.0,-0.0,-0.5,-0.866025,0,0,0,0,0,1,0,0,1,0,0,145.83,48.61,1,0,0,145.83
529.77,8.2,5.0,1.5,0,6,7,3,1,0,0.0,1.0,-0.5,-0.866025,0,0,0,1,0,0,0,0,0,0,0,794.66,64.6061,0,1,0,353.18
357.56,15.9,4.0,2.0,6,6,7,3,1,0,1.0,0.0,-0.5,-0.866025,0,1,0,0,0,0,0,0,0,0,0,715.12,22.4881,0,0,1,178.78
