Age,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Employment_Years,Num_Credit_Lines,Debt_To_Income_Ratio,Num_Late_Payments,Has_Mortgage,Education,Loan_Purpose,Marital_Status,Loan_Default
24,136944,86641,48,356,4,3,0.45,4,0,Bachelor,Education,Single,0
49,113922,73226,36,665,27,13,0.35,4,0,PhD,Medical,Married,0
31,31695,51728,24,607,20,7,0.39,1,0,Master,Education,Divorced,0
56,37796,60401,12,473,19,10,0.27,0,1,Bachelor,Medical,Single,0
50,62543,71226,60,761,13,3,0.48,5,0,Master,Education,Single,1
36,34559,30103,36,792,15,7,0.45,0,1,High School,Education,Divorced,0
54,124450,39263,24,673,25,14,0.4,8,1,Bachelor,Personal,Single,1
28,53139,81621,12,648,18,2,0.57,9,1,High School,Personal,Divorced,0
33,140494,55044,48,366,8,7,0.11,4,0,High School,Education,Single,0
51,123869,62730,24,629,16,9,0.23,0,0,Bachelor,Medical,Married,0
42,28802,30825,24,493,21,12,0.35,7,1,Master,Business,Single,1
52,93843,81256,24,454,6,5,0.63,0,0,Bachelor,Education,Divorced,0
45,60205,42271,48,459,9,12,0.09,3,1,Bachelor,Education,Divorced,1
41,118750,82256,60,565,3,6,0.25,6,0,High School,Personal,Married,0
58,54159,51732,36,467,9,13,0.61,3,1,Bachelor,Education,Single,0
25,31516,71433,60,444,2,10,0.59,4,1,Bachelor,Business,Divorced,1
49,70492,87630,12,485,23,11,0.57,6,0,Bachelor,Education,Divorced,1
41,49086,28572,36,722,8,3,0.24,3,0,High School,Education,Married,0
45,133758,43546,12,756,12,13,0.56,4,1,Bachelor,Medical,Married,0
53,50480,20150,48,644,0,10,0.35,6,0,Bachelor,Business,Divorced,0
62,72091,59165,60,815,14,5,0.42,0,0,Bachelor,Business,Married,0
57,148023,68690,24,403,14,13,0.19,2,0,High School,Business,Single,0
55,130195,58664,36,546,10,5,0.47,0,0,Bachelor,Medical,Divorced,1
57,67766,87335,24,322,27,3,0.25,2,0,Bachelor,Business,Married,0
23,58737,80199,12,824,9,8,0.26,1,1,Bachelor,Personal,Divorced,0
36,29265,41948,24,443,24,6,0.43,4,0,Bachelor,Home,Married,1
55,134165,42030,24,492,6,13,0.19,9,0,Master,Business,Single,0
57,139501,32007,48,764,0,3,0.18,4,0,Bachelor,Personal,Married,0
27,138257,96207,48,674,6,1,0.27,9,0,High School,Education,Married,0
60,90990,95921,60,565,4,10,0.52,8,1,Master,Education,Single,0
63,121454,81772,12,677,25,1,0.18,7,0,Bachelor,Business,Married,0
33,111717,27024,48,849,28,13,0.52,2,1,High School,Education,Single,0
24,35386,44384,48,373,28,11,0.47,0,0,Bachelor,Personal,Married,0
39,124718,87912,60,737,22,10,0.46,4,1,High School,Business,Divorced,0
61,57425,23157,36,525,15,12,0.33,2,0,High School,Personal,Married,1
42,141635,90481,60,607,27,2,0.5,4,0,Master,Business,Married,0
36,63254,93553,24,647,24,10,0.06,8,0,Master,Education,Single,0
54,109863,6756,24,775,7,5,0.23,0,0,Master,Business,Married,0
56,138350,73112,48,614,21,7,0.46,0,1,High School,Education,Married,0
47,73634,96003,48,824,1,1,0.64,8,0,Master,Business,Married,0
29,106717,63051,60,724,7,1,0.05,2,1,Bachelor,Business,Divorced,0
57,67662,69595,60,823,27,4,0.36,9,1,Master,Personal,Married,0
51,106988,83210,12,548,13,13,0.6,4,0,Bachelor,Personal,Divorced,1
44,123784,48094,24,481,3,10,0.57,8,1,Bachelor,Personal,Married,0
63,126337,92889,60,405,23,6,0.06,4,1,High School,Education,Single,1
35,119287,9535,36,490,14,9,0.37,2,0,Bachelor,Medical,Married,1
35,107527,61035,12,436,6,1,0.05,8,0,Bachelor,Education,Divorced,0
23,126847,52367,60,419,19,11,0.52,6,0,High School,Education,Divorced,0
58,95452,22118,48,371,7,10,0.24,6,0,Bachelor,Business,Single,0
26,30143,64812,60,430,26,5,0.51,7,0,Bachelor,Education,Married,1
59,111391,64884,48,756,10,9,0.62,4,0,Bachelor,Education,Married,1
62,35581,71168,48,778,27,8,0.64,1,0,Bachelor,Personal,Single,0
35,87443,18280,24,351,26,7,0.59,8,1,High School,Home,Divorced,1
60,49424,19746,24,418,1,13,0.17,2,1,High School,Personal,Divorced,0
46,108844,58251,60,563,8,10,0.17,1,0,Master,Business,Married,0
41,61984,89821,60,538,5,2,0.43,9,1,High School,Business,Single,0
23,61505,88583,36,650,22,9,0.38,9,1,High School,Medical,Married,0
60,132061,15207,12,554,25,12,0.06,4,1,PhD,Home,Married,0
27,122478,76127,12,608,0,13,0.29,7,0,High School,Home,Single,0
38,82699,32757,60,794,2,8,0.59,2,1,Bachelor,Education,Single,0
46,46957,21226,24,356,29,13,0.59,5,0,Master,Education,Single,1
49,45464,66407,36,702,9,11,0.17,8,1,Bachelor,Personal,Married,0
23,134012,32206,12,366,4,10,0.28,1,0,Master,Business,Single,1
56,43649,25256,60,345,11,10,0.39,7,1,PhD,Medical,Single,0
58,62065,38822,24,668,22,9,0.56,9,1,Master,Business,Divorced,0
26,112661,46340,24,531,0,9,0.37,6,0,Bachelor,Personal,Divorced,1
22,54758,57234,24,701,8,9,0.63,2,1,Bachelor,Personal,Single,0
61,25596,48351,48,322,20,3,0.53,0,0,Bachelor,Business,Single,1
33,36374,53671,24,566,12,7,0.62,5,0,Master,Personal,Married,0
57,138686,80320,60,417,27,12,0.49,1,0,Master,Business,Single,0
44,23775,40157,36,354,18,1,0.58,2,1,Master,Business,Single,0
52,47388,24937,60,452,6,9,0.55,4,1,Bachelor,Business,Single,0
32,143800,59290,24,538,25,14,0.2,7,0,Bachelor,Personal,Divorced,1
31,41029,51707,36,564,15,9,0.19,1,0,High School,Medical,Divorced,0
24,103981,16219,12,567,7,3,0.57,5,0,High School,Education,Married,0
35,73639,14399,12,412,25,5,0.1,0,1,Master,Education,Married,0
37,134010,32657,60,465,25,12,0.3,6,1,High School,Education,Married,0
31,34645,25047,36,307,18,13,0.54,3,0,High School,Business,Married,0
50,51105,81095,60,516,6,8,0.54,0,1,Master,Medical,Married,0
31,33668,90693,36,730,22,6,0.13,8,1,High School,Home,Married,0
33,147949,77154,36,591,3,10,0.34,8,0,Master,Personal,Married,0
51,35960,49891,60,349,9,10,0.34,2,0,High School,Personal,Single,0
62,146519,11780,36,406,24,9,0.24,5,1,PhD,Education,Single,1
22,31357,32050,24,308,0,14,0.6,6,0,Bachelor,Personal,Divorced,1
26,84604,78551,36,755,16,13,0.44,3,0,High School,Home,Single,0
41,122739,73666,36,622,20,3,0.64,5,1,Bachelor,Education,Single,1
29,71796,98619,60,608,12,12,0.09,8,0,Master,Business,Married,0
64,35804,87016,12,444,18,7,0.29,9,0,Bachelor,Business,Single,0
33,147732,58010,48,711,25,13,0.55,5,1,Bachelor,Education,Single,0
22,135733,43165,36,413,12,6,0.3,6,0,PhD,Personal,Single,0
41,34626,16528,48,698,8,14,0.21,5,1,High School,Medical,Married,0
49,48132,54608,36,574,4,5,0.65,6,0,Master,Personal,Single,1
64,27951,10914,60,423,22,4,0.57,0,1,High School,Home,Married,1
58,26449,42136,60,385,0,5,0.38,5,1,Bachelor,Personal,Single,1
58,39065,16179,36,346,1,13,0.39,8,0,High School,Education,Single,0
33,121503,91008,60,500,10,4,0.05,2,0,Bachelor,Personal,Divorced,1
58,125072,17076,60,575,27,3,0.64,5,0,High School,Business,Married,0
49,29130,29783,36,848,3,7,0.53,3,1,High School,Education,Married,1
36,109360,51716,12,429,8,6,0.07,6,1,Bachelor,Personal,Single,1
27,82287,55298,36,747,4,4,0.16,6,0,Bachelor,Business,Single,0
41,126937,59304,12,688,4,9,0.54,8,0,Bachelor,Business,Married,0
35,71702,84360,60,562,24,1,0.1,3,1,Bachelor,Business,Single,0
23,56993,74835,12,577,7,1,0.62,7,0,High School,Business,Married,0
30,51875,13118,60,345,1,9,0.65,7,1,PhD,Medical,Married,0
58,135284,81292,12,467,6,7,0.58,7,0,Bachelor,Personal,Married,1
41,26054,61911,12,744,16,2,0.49,7,0,High School,Personal,Married,0
47,119809,78489,36,345,25,11,0.34,5,0,Bachelor,Business,Married,0
50,127357,20185,12,839,26,10,0.1,7,1,Bachelor,Medical,Single,0
22,68517,46792,60,386,10,5,0.49,5,0,High School,Medical,Married,0
56,96368,85210,36,684,14,13,0.29,9,1,High School,Education,Married,0
27,49670,55613,12,564,24,4,0.39,1,1,Master,Medical,Single,0
58,69112,38927,36,321,2,1,0.23,2,0,Bachelor,Medical,Single,1
26,108388,5386,48,749,12,12,0.2,5,0,Bachelor,Personal,Single,0
54,109156,97153,36,531,17,13,0.24,6,1,PhD,Personal,Married,0
35,48307,77728,48,485,19,9,0.54,3,0,High School,Business,Single,1
33,133087,81281,48,625,19,6,0.31,0,0,Bachelor,Personal,Divorced,0
63,87087,35020,36,482,2,11,0.24,3,1,High School,Education,Married,0
41,67922,47678,60,696,1,13,0.31,5,0,High School,Education,Divorced,0
45,83080,91695,60,780,4,14,0.07,7,1,High School,Education,Married,0
64,113348,66394,60,702,19,12,0.58,3,1,Bachelor,Personal,Single,0
55,99335,73945,24,762,4,6,0.38,9,1,High School,Medical,Single,0
46,46312,61414,48,716,12,4,0.11,0,1,Bachelor,Business,Divorced,0
50,125156,59816,36,501,27,13,0.22,4,1,PhD,Business,Married,0
60,86985,60918,60,364,27,2,0.64,6,0,Master,Home,Single,0
52,140641,96281,60,316,7,8,0.41,5,1,High School,Personal,Divorced,0
64,77608,67694,36,482,26,8,0.22,2,1,High School,Business,Married,0
44,109962,34455,48,690,15,3,0.31,6,0,Bachelor,Education,Single,0
59,120963,43735,36,343,17,7,0.21,3,1,Bachelor,Medical,Married,0
41,60277,99702,24,781,24,14,0.07,4,1,PhD,Personal,Married,1
44,51551,98608,24,562,25,7,0.56,6,0,PhD,Education,Single,0
37,109813,17109,36,473,15,14,0.23,1,0,Bachelor,Home,Single,0
63,76597,50802,48,740,0,5,0.55,3,0,High School,Business,Single,1
29,121025,73020,60,519,7,5,0.34,3,1,Master,Personal,Married,0
42,144342,39622,24,693,27,8,0.16,5,1,Master,Education,Married,0
22,65212,7597,24,494,20,4,0.53,6,1,Bachelor,Personal,Married,0
29,29637,45597,48,708,1,1,0.28,3,0,Bachelor,Business,Married,1
50,63258,45954,24,770,23,1,0.47,9,1,Bachelor,Medical,Single,0
53,55693,74519,24,646,4,9,0.55,0,1,Master,Education,Married,0
59,29824,61115,48,761,25,4,0.63,0,1,High School,Personal,Divorced,0
26,149553,48151,36,360,14,1,0.1,4,0,Master,Business,Married,0
43,46950,22040,60,465,13,13,0.06,0,0,High School,Education,Divorced,1
55,43488,49772,60,450,25,2,0.38,2,0,Master,Business,Married,0
22,147870,68832,24,410,28,10,0.21,8,0,Bachelor,Education,Single,1
47,124544,32916,60,787,29,7,0.33,2,1,High School,Medical,Married,0
64,135200,49871,36,848,2,2,0.09,2,1,High School,Business,Single,0
31,20215,31372,24,302,6,1,0.35,8,1,Bachelor,Home,Married,1
51,125603,66707,60,782,3,10,0.12,4,0,High School,Home,Married,0
39,31523,44080,12,312,10,14,0.55,7,1,Bachelor,Personal,Divorced,1
38,95900,47722,12,461,26,9,0.51,9,1,High School,Personal,Single,0
47,88689,34048,12,643,25,14,0.09,8,1,High School,Business,Divorced,0
29,43834,90205,12,748,11,5,0.55,5,1,Bachelor,Personal,Divorced,0
61,54474,14777,12,631,14,14,0.24,6,0,Bachelor,Business,Single,0
33,63066,59711,24,563,5,13,0.26,6,1,Bachelor,Business,Divorced,1
48,119871,41331,48,382,25,4,0.16,6,0,Bachelor,Personal,Single,0
29,30400,25968,48,633,23,4,0.55,3,1,Bachelor,Personal,Single,0
46,145211,58969,24,679,0,14,0.29,1,0,Bachelor,Personal,Divorced,0
25,30345,16292,24,518,17,11,0.08,1,0,High School,Personal,Single,1
54,53896,45794,36,753,13,13,0.63,6,0,High School,Business,Married,0
22,105430,84459,48,388,28,1,0.2,9,1,High School,Business,Married,0
40,48899,55192,12,632,23,3,0.61,6,0,Bachelor,Home,Single,0
52,126171,32703,24,609,6,13,0.23,9,0,Bachelor,Personal,Married,0
37,48229,89193,12,719,9,1,0.55,6,1,Bachelor,Home,Single,0
35,137053,74165,48,653,8,5,0.45,7,1,Master,Personal,Single,0
26,25583,72650,60,399,1,5,0.57,2,1,High School,Education,Divorced,1
62,24897,61516,60,444,7,9,0.64,4,1,Bachelor,Personal,Divorced,0
47,140406,96110,24,309,21,13,0.57,5,0,High School,Medical,Married,0
49,91537,27257,36,343,0,8,0.29,7,0,Bachelor,Personal,Single,0
23,129417,88509,12,685,19,5,0.54,7,1,Bachelor,Home,Married,1
27,24567,96273,24,794,29,5,0.48,9,0,Master,Personal,Divorced,0
30,94807,56672,36,792,1,7,0.09,2,0,Master,Personal,Single,0
54,149648,68308,12,468,6,12,0.61,3,0,Master,Business,Single,1
62,132652,82583,48,830,24,2,0.33,5,0,Master,Medical,Divorced,0
46,97239,27113,60,635,15,13,0.13,3,0,High School,Home,Married,0
34,33329,5694,36,812,21,7,0.31,9,1,High School,Business,Single,0
30,121045,20588,12,429,3,1,0.41,3,1,PhD,Medical,Single,0
34,137708,66756,24,838,20,14,0.39,4,1,Master,Education,Divorced,1
52,91792,69085,12,813,26,5,0.39,9,1,Bachelor,Education,Married,0
62,20228,66142,24,549,16,12,0.2,6,1,Bachelor,Education,Single,0
32,110282,69373,60,437,28,12,0.43,1,1,Master,Personal,Divorced,0
25,102214,90603,60,574,3,6,0.59,1,1,High School,Business,Married,1
55,57052,11704,12,763,28,13,0.28,9,0,High School,Medical,Single,0
59,77769,45136,12,440,25,11,0.43,8,1,Bachelor,Business,Married,1
25,66032,72507,24,555,2,14,0.2,3,0,High School,Medical,Single,0
59,131694,52361,24,755,8,10,0.08,4,0,Bachelor,Medical,Married,0
40,108721,63847,36,733,21,1,0.4,2,0,Master,Medical,Single,0
27,53686,16441,36,472,14,9,0.08,1,0,High School,Personal,Single,0
55,96981,19677,36,772,19,9,0.48,9,0,PhD,Personal,Married,1
39,118802,32818,12,722,2,1,0.45,7,1,PhD,Personal,Married,0
34,83261,6868,36,738,11,4,0.27,3,0,Master,Home,Single,0
62,22809,88591,12,356,14,8,0.3,0,1,PhD,Personal,Single,0
44,123265,72264,60,797,28,2,0.6,5,1,Bachelor,Business,Divorced,1
40,61785,78168,48,468,19,13,0.06,5,1,Bachelor,Personal,Single,0
32,56547,17043,60,727,7,13,0.39,1,0,Master,Personal,Married,0
22,62818,76939,12,718,11,11,0.6,1,0,Bachelor,Personal,Single,0
45,120422,20732,12,646,20,13,0.6,7,1,Bachelor,Personal,Married,0
28,91927,60244,48,816,12,8,0.4,6,1,Bachelor,Business,Single,1
46,85681,23526,24,754,14,10,0.28,1,1,Bachelor,Home,Single,0
42,99465,14340,24,501,10,13,0.11,9,1,Master,Education,Married,1
36,109862,27394,24,478,16,12,0.15,0,1,Bachelor,Education,Single,1
22,115527,9102,36,356,20,14,0.46,7,0,Bachelor,Business,Married,0
33,133221,24159,24,800,23,13,0.06,9,1,Bachelor,Medical,Single,1
28,57333,70092,36,411,26,9,0.58,1,1,Bachelor,Home,Single,0
36,146457,11212,36,447,11,9,0.4,4,1,High School,Home,Married,0
42,36576,42405,24,677,19,14,0.08,5,1,Master,Personal,Single,0
40,139875,82061,24,647,29,1,0.19,9,0,High School,Medical,Single,0
50,59405,99296,48,657,17,9,0.41,0,1,PhD,Personal,Single,0
46,114000,60186,48,355,28,4,0.07,1,1,Master,Business,Single,0
54,93779,49239,36,615,15,12,0.52,9,0,Bachelor,Business,Single,0
53,51601,97993,48,484,2,12,0.6,3,1,PhD,Education,Single,0
56,87946,15532,36,353,29,8,0.63,1,0,Bachelor,Education,Single,1
59,87356,84054,12,336,26,13,0.49,5,0,High School,Personal,Divorced,0
47,72116,77012,36,569,8,14,0.56,3,1,Bachelor,Medical,Single,0
32,120825,90279,36,807,29,9,0.42,2,1,High School,Business,Divorced,0
56,144749,71540,48,527,6,3,0.33,5,0,Bachelor,Personal,Married,1
29,137256,8271,12,727,18,6,0.48,8,0,Bachelor,Business,Single,0
35,124186,50482,60,300,4,3,0.18,7,1,Master,Business,Single,0
31,82894,5209,60,322,18,1,0.12,1,1,Bachelor,Personal,Single,0
23,54635,95999,60,802,9,10,0.51,2,0,Bachelor,Personal,Married,0
30,27465,10539,12,747,19,6,0.62,1,1,High School,Home,Married,0
24,76754,24977,24,795,11,5,0.4,9,0,Bachelor,Medical,Married,0
42,117975,79142,12,724,7,3,0.34,6,1,High School,Personal,Married,0
47,112850,73684,48,317,29,14,0.37,8,1,High School,Education,Single,0
29,129765,10607,36,744,2,14,0.34,0,0,Master,Business,Married,0
23,105119,90122,36,338,18,4,0.32,2,0,High School,Business,Single,0
27,112691,99786,48,509,26,2,0.62,5,1,High School,Business,Divorced,1
49,58871,56939,48,510,10,12,0.34,3,0,High School,Personal,Single,1
50,82874,23594,36,580,7,10,0.1,9,1,Bachelor,Business,Single,0
47,97733,63382,24,432,25,10,0.51,9,1,Master,Personal,Divorced,0
46,49511,12399,24,748,12,13,0.28,0,0,PhD,Business,Married,0
33,100960,30117,24,563,25,14,0.48,8,1,Bachelor,Home,Married,1
26,68821,38617,48,410,22,4,0.4,6,1,Bachelor,Home,Married,0
55,85776,12498,36,537,22,4,0.48,6,0,High School,Home,Divorced,1
58,138128,55624,36,756,9,3,0.09,0,0,High School,Home,Divorced,0
36,90167,14628,36,815,17,6,0.07,8,0,Bachelor,Personal,Married,0
57,95135,5329,12,472,11,1,0.28,7,1,Bachelor,Education,Single,0
36,64462,43619,12,492,6,9,0.47,9,0,Bachelor,Personal,Married,1
64,81382,12032,60,814,25,11,0.18,4,1,High School,Medical,Divorced,0
44,110194,53094,12,708,10,10,0.31,3,0,High School,Medical,Married,0
27,123381,43034,24,383,9,3,0.64,0,1,High School,Business,Divorced,0
64,52574,91158,24,379,2,3,0.18,8,1,Master,Business,Single,0
42,122072,60264,24,508,29,12,0.56,7,0,High School,Personal,Divorced,0
44,61910,99120,24,821,6,3,0.55,1,1,Bachelor,Personal,Single,0
64,93531,52850,60,498,28,7,0.58,3,1,High School,Home,Single,1
37,45186,9722,24,533,3,8,0.6,3,0,Bachelor,Medical,Married,0
36,114781,22772,48,543,28,2,0.35,6,1,High School,Personal,Married,0
46,42813,91105,48,692,7,1,0.46,2,1,High School,Personal,Single,1
57,98812,46679,48,745,7,5,0.42,7,1,High School,Personal,Divorced,0
32,105525,73771,12,692,5,8,0.24,6,1,High School,Home,Divorced,0
36,98282,9576,36,308,12,14,0.22,9,1,High School,Home,Married,1
25,129779,31707,60,452,11,3,0.25,3,1,Master,Education,Single,0
42,38557,46632,48,409,2,6,0.18,8,0,High School,Education,Single,0
34,48060,46476,48,565,5,3,0.5,5,0,High School,Education,Married,0
43,78866,35285,24,672,21,6,0.63,2,0,Bachelor,Personal,Married,0
40,92104,29154,48,451,18,12,0.57,6,1,Bachelor,Home,Single,1
55,120905,25054,24,714,10,4,0.18,5,0,High School,Business,Married,0
35,104577,22165,24,625,3,14,0.08,7,0,Bachelor,Personal,Married,0
25,26080,19439,36,475,14,11,0.5,4,1,Master,Business,Married,0
48,33854,49518,12,824,1,7,0.28,5,0,High School,Education,Married,0
50,142013,93051,24,614,14,11,0.54,0,0,Bachelor,Business,Married,0
49,87695,31962,24,366,16,10,0.52,7,1,High School,Education,Single,0
56,47025,58934,36,483,1,1,0.43,0,0,High School,Medical,Single,1
29,72982,42763,24,334,6,1,0.2,2,0,PhD,Medical,Divorced,0
37,61081,69094,60,804,25,5,0.11,1,0,High School,Education,Single,0
63,24368,24464,12,375,15,9,0.2,5,0,High School,Business,Divorced,0
57,119621,47036,60,771,4,5,0.36,7,0,PhD,Personal,Single,0
51,139181,38270,48,822,15,4,0.64,7,0,Bachelor,Business,Married,0
39,47094,47299,12,582,24,8,0.09,6,1,Bachelor,Personal,Single,0
23,66040,90805,48,835,18,13,0.17,6,1,Bachelor,Home,Divorced,0
34,86766,36541,24,573,1,5,0.43,7,0,Bachelor,Home,Divorced,0
25,103053,78545,36,838,14,1,0.23,4,0,Master,Personal,Single,0
47,43991,87543,60,353,3,7,0.57,2,0,High School,Medical,Single,0
46,21301,96998,48,354,1,11,0.13,1,1,Bachelor,Education,Married,0
51,48610,82078,24,576,26,4,0.63,2,0,High School,Home,Divorced,1
32,101463,87970,60,742,22,10,0.6,2,1,High School,Business,Married,0
28,54678,34765,60,717,9,5,0.58,6,1,Bachelor,Education,Divorced,1
52,44466,28769,48,524,21,13,0.15,0,0,Bachelor,Business,Single,1
31,100440,93001,24,554,23,6,0.25,6,1,High School,Personal,Married,1
60,60875,92404,36,475,28,13,0.53,5,0,High School,Personal,Married,0
34,46081,25156,48,445,4,7,0.53,9,1,Bachelor,Personal,Single,0
52,44354,90836,60,684,17,11,0.47,1,0,Bachelor,Personal,Married,0
28,113297,55481,60,561,28,2,0.32,9,0,Master,Personal,Divorced,1
63,38300,18435,12,830,3,14,0.24,0,1,Master,Education,Divorced,0
63,84384,74650,24,670,0,1,0.63,8,0,PhD,Education,Single,0
57,115027,51336,12,496,17,12,0.13,1,1,Bachelor,Home,Single,1
41,141684,41135,36,583,19,3,0.08,3,0,Bachelor,Business,Married,0
25,80892,78631,48,601,5,10,0.06,8,1,Master,Home,Single,0
28,55525,42909,60,431,19,12,0.52,8,0,Master,Education,Divorced,1
22,46532,74487,24,419,19,1,0.08,0,0,Bachelor,Business,Single,0
63,26464,26468,60,435,13,4,0.37,1,0,Bachelor,Education,Married,0
34,36562,97609,12,828,26,6,0.27,1,1,High School,Education,Single,0
43,127392,52655,12,333,25,5,0.14,1,1,Master,Personal,Married,0
42,75514,39341,48,831,9,13,0.49,7,0,Master,Medical,Single,0
43,133428,69182,24,507,17,11,0.08,7,0,Master,Education,Single,0
49,132564,56786,24,598,8,4,0.24,9,0,High School,Home,Married,0
30,128047,73304,48,821,11,7,0.39,7,1,High School,Home,Married,0
47,94219,51514,12,393,9,13,0.29,3,0,Bachelor,Education,Married,1
30,52634,38979,12,713,23,11,0.21,7,0,Master,Education,Single,0
36,20060,95887,12,670,23,11,0.61,6,0,Master,Home,Single,1
31,29269,85981,60,708,20,6,0.61,7,1,High School,Home,Married,0
45,83143,60107,36,682,18,3,0.3,0,0,Bachelor,Medical,Married,0
63,43065,6160,12,740,5,9,0.29,2,0,High School,Medical,Single,0
29,22895,92897,36,746,13,5,0.23,9,1,Bachelor,Personal,Single,0
45,100859,77577,36,370,24,13,0.56,5,0,Bachelor,Medical,Single,0
37,32352,89303,24,383,7,10,0.39,0,1,Master,Personal,Single,0
47,130179,15846,48,508,22,1,0.1,3,1,Master,Education,Single,0
48,69737,24924,60,558,13,13,0.56,8,1,High School,Business,Married,0
58,124127,18882,36,538,10,6,0.37,6,1,Bachelor,Business,Divorced,0
25,116426,85274,60,601,23,5,0.3,0,1,Bachelor,Business,Single,0
45,52016,91555,24,531,15,10,0.25,5,0,High School,Medical,Married,1
40,81304,6095,12,581,19,8,0.11,5,0,PhD,Medical,Married,0
57,31962,45983,36,693,5,4,0.62,1,0,Master,Business,Divorced,0
60,53302,19123,48,717,14,12,0.49,5,0,High School,Education,Married,1
31,105382,98668,24,505,14,1,0.13,9,0,Bachelor,Home,Divorced,0
46,24011,71615,60,563,13,11,0.36,1,0,High School,Business,Married,0
39,149716,50278,12,610,20,2,0.38,7,0,Bachelor,Education,Married,0
40,39782,95290,60,378,11,8,0.15,6,0,Bachelor,Business,Single,0
57,87691,56999,48,641,1,10,0.31,5,1,High School,Home,Single,0
31,140654,36153,36,394,7,8,0.44,9,0,Master,Business,Divorced,1
54,142017,23344,48,650,18,13,0.22,5,0,Bachelor,Home,Married,0
26,59725,42656,60,361,13,14,0.25,8,1,PhD,Business,Single,0
56,29196,75515,60,441,4,5,0.12,8,0,High School,Personal,Divorced,1
55,63459,6212,48,410,23,6,0.3,9,1,Master,Personal,Single,1
54,107245,14001,48,826,26,2,0.4,9,0,Master,Business,Single,0
42,149613,83784,48,456,8,11,0.12,1,0,High School,Education,Married,0
38,98863,86144,12,838,12,12,0.42,2,1,High School,Business,Married,0
43,143206,41427,60,308,8,9,0.29,9,0,Master,Business,Married,1
58,139391,36368,24,575,13,6,0.46,6,1,Bachelor,Education,Single,0
36,121010,75819,12,526,4,12,0.24,9,1,Bachelor,Medical,Divorced,1
56,52769,66160,12,485,1,9,0.39,8,1,Master,Medical,Divorced,1
